%time,field.header.seq,field.header.stamp,field.header.frame_id,field.lat,field.lon,field.alt,field.utm_east,field.utm_north,field.zone_num,field.zone_letter
1580870027377213488,830,1580870027376550912,,42.3377733333,-71.0897533333,31.7,327846.266506,4689394.85811,19,T
1580870028378328917,831,1580870028377728939,,42.3377633333,-71.0897516667,31.6,327846.376522,4689393.74431,19,T
1580870029381284376,832,1580870029380590915,,42.3377433333,-71.089745,31.2,327846.871166,4689391.50996,19,T
1580870030378278314,833,1580870030377670049,,42.337715,-71.0897383333,30.7,327847.34307,4689388.35026,19,T
1580870031371880094,834,1580870031371124029,,42.33768,-71.0897316667,29.9,327847.796782,4689384.45028,19,T
1580870032373292216,835,1580870032372765064,,42.337645,-71.08972,29.3,327848.662412,4689380.54018,19,T
1580870033403118406,836,1580870033402589082,,42.3376133333,-71.0897083333,28.9,327849.537139,4689377.00022,19,T
1580870034420448761,837,1580870034419696092,,42.33758,-71.089695,28.5,327850.544625,4689373.27181,19,T
1580870035377735057,838,1580870035377223014,,42.337545,-71.08968,28.1,327851.684871,4689369.35496,19,T
1580870036374151154,839,1580870036373564004,,42.3375083333,-71.089665,27.8,327852.82057,4689365.25304,19,T
1580870037372946451,840,1580870037372813940,,42.3374683333,-71.0896483333,27.5,327854.084481,4689360.7776,19,T
1580870038378712246,841,1580870038378184080,,42.3374316667,-71.0896366667,27.2,327854.94557,4689356.68242,19,T
1580870039382380654,842,1580870039381789922,,42.3373933333,-71.08963,27.0,327855.390194,4689352.4123,19,T
1580870040373651446,843,1580870040373017072,,42.33736,-71.0896316667,26.7,327855.161929,4689348.71426,19,T
1580870041376291623,844,1580870041375778913,,42.33733,-71.08964,26.4,327854.393533,4689345.39986,19,T
1580870042376539123,845,1580870042375946044,,42.337305,-71.0896533333,25.7,327853.226861,4689342.6508,19,T
1580870043376497718,846,1580870043375905036,,42.3372816667,-71.0896733333,24.2,327851.515509,4689340.1003,19,T
1580870044376911946,847,1580870044376279115,,42.3372716667,-71.0896866667,23.8,327850.389768,4689339.01687,19,T
1580870045376785765,848,1580870045376132965,,42.33727,-71.08969,23.9,327850.110606,4689338.83855,19,T
1580870046376913621,849,1580870046376344919,,42.33727,-71.0896883333,23.9,327850.247913,4689338.83517,19,T
