%time,field.header.seq,field.header.stamp,field.header.frame_id,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w,field.orientation_covariance0,field.orientation_covariance1,field.orientation_covariance2,field.orientation_covariance3,field.orientation_covariance4,field.orientation_covariance5,field.orientation_covariance6,field.orientation_covariance7,field.orientation_covariance8,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.angular_velocity_covariance0,field.angular_velocity_covariance1,field.angular_velocity_covariance2,field.angular_velocity_covariance3,field.angular_velocity_covariance4,field.angular_velocity_covariance5,field.angular_velocity_covariance6,field.angular_velocity_covariance7,field.angular_velocity_covariance8,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.linear_acceleration_covariance0,field.linear_acceleration_covariance1,field.linear_acceleration_covariance2,field.linear_acceleration_covariance3,field.linear_acceleration_covariance4,field.linear_acceleration_covariance5,field.linear_acceleration_covariance6,field.linear_acceleration_covariance7,field.linear_acceleration_covariance8
1580877081630562190,2876,1580877081629801988,,0.01526576991,0.00122101778043,0.887868111881,0.459843105081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000111,-0.000465,-0.002145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.254,-0.171,-9.669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877081655137602,2877,1580877081654743909,,0.0152657379386,0.00122141743694,0.887880150241,0.45981986059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000955,0.000731,0.002475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.261,-0.163,-9.692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877081680707581,2878,1580877081680073022,,0.0152657912185,0.0012207513423,0.887860085969,0.459858601232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000186,-0.000246,-0.000431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24,-0.159,-9.683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877081706569429,2879,1580877081705827951,,0.0152620462902,0.00123264722601,0.88786415634,0.459850834957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000517,-0.000548,0.001149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.228,-0.159,-9.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877081731066895,2880,1580877081730521917,,0.0152502861021,0.00122891373758,0.887864235099,0.459851083044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000407,-0.000101,-0.00388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.26,-0.156,-9.694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877081756527478,2881,1580877081755477905,,0.0152425603853,0.00123266229284,0.887856277015,0.459866694011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000582,0.000215,-0.002001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.239,-0.126,-9.698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877081780707862,2882,1580877081780206918,,0.0152422601843,0.00121341758318,0.887864256413,0.459851349141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001242,0.000592,0.001524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.247,-0.158,-9.681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877081806578852,2883,1580877081805346965,,0.0152462624865,0.00122129870921,0.887868258715,0.459843468015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001531,0.001095,0.003026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.245,-0.19,-9.675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877081831930510,2884,1580877081831448078,,0.0152502861021,0.00122891373758,0.887864235099,0.459851083044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000631,0.001431,-0.003828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.261,-0.143,-9.646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877081857028999,2885,1580877081856426000,,0.0152462837999,0.00122103261155,0.887860232797,0.45985896417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000102,-0.000395,-0.003138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.251,-0.141,-9.691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877081882246370,2886,1580877081881748914,,0.0152422919463,0.00121301854133,0.887852217228,0.459874593216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000137,-0.000291,0.003393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.255,-0.151,-9.681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877081907332379,2887,1580877081906728982,,0.0152345235727,0.00121729922368,0.887860311457,0.459859211949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000481,1.8e-05,0.003145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.231,-0.167,-9.697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877081932235110,2888,1580877081931622028,,0.0152422813601,0.00121315155537,0.887856230357,0.459866845226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000507,9e-06,0.000416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.258,-0.156,-9.692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877081957257064,2889,1580877081956770896,,0.0152422390038,0.00121368361062,0.887872282198,0.459835852917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000218,0.000463,-0.002326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.257,-0.153,-9.683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877081982463023,2890,1580877081981905937,,0.0152540203767,0.00121715107298,0.887864177718,0.45985110126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000639,-0.000802,-0.002752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.257,-0.128,-9.705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877082007443538,2891,1580877082006939888,,0.0152500179717,0.00120926991487,0.887860175313,0.459858982418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000158,0.000676,0.001336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.262,-0.151,-9.657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877082033287574,2892,1580877082032012939,,0.015250028524,0.00120913683331,0.887856162253,0.459866730443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2e-05,-0.000216,-0.000632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.282,-0.161,-9.685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877082057568783,2893,1580877082057008028,,0.0152655438092,0.00120084095509,0.887847999521,0.459881996712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000619,0.000246,-0.000948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.254,-0.135,-9.671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877082082690145,2894,1580877082082190036,,0.0152692984235,0.00118881166331,0.887839915036,0.459897510889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000408,-0.000416,-0.002328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.239,-0.158,-9.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877082107590744,2895,1580877082107115983,,0.0152655333293,0.00120097417204,0.887852012715,0.459874248759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000516,0.000358,-0.004292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.248,-0.171,-9.661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877082132897410,2896,1580877082132102966,,0.0152655228483,0.00120110738891,0.887856025841,0.459866500771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000133,-0.000632,-0.003033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.271,-0.152,-9.679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877082157711769,2897,1580877082157207012,,0.0152655438092,0.00120084095509,0.887847999521,0.459881996712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2e-05,-0.000162,-0.00053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.264,-0.16,-9.685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877082182901089,2898,1580877082182290077,,0.0152733117858,0.00119655952814,0.887839904627,0.459897377622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001321,0.001218,-0.00286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.244,-0.151,-9.663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877082207683282,2899,1580877082207137107,,0.0152498013905,0.00118896070187,0.887836048656,0.459905621446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000602,0.000128,-0.002169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.267,-0.153,-9.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877082232712861,2900,1580877082232207059,,0.0152615514022,0.00119282665548,0.887839983374,0.459897625712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000915,0.001396,0.002354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25,-0.136,-9.695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877082258099950,2901,1580877082257287025,,0.0152615305811,0.00119309301962,0.887848009967,0.459882129911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000415,0.000316,0.003178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.261,-0.136,-9.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877082282904115,2902,1580877082282408952,,0.0152652644442,0.0011813302277,0.887847951969,0.459882148321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000585,-0.000556,0.003826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.254,-0.165,-9.674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877082307887115,2903,1580877082307338953,,0.0152652541346,0.00118146344222,0.887851965164,0.459874400369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000341,-0.001141,-0.00186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.245,-0.14,-9.679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877082334656188,2904,1580877082333425045,,0.0152612614557,0.00117344911306,0.88784394898,0.459890029436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00126,-0.0002,-0.001114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.267,-0.131,-9.686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877082358751335,2905,1580877082358318090,,0.0152495010982,0.00116971613571,0.887844027631,0.459890277218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000752,-0.000784,-0.002471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.249,-0.15,-9.679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877082383921002,2906,1580877082383462905,,0.0152377509109,0.00116585018257,0.887840092882,0.459898272678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000811,0.000738,0.000788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.283,-0.165,-9.681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877082408809320,2907,1580877082408344984,,0.0152535349457,0.0011771978122,0.887835990658,0.459905639855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.1e-05,-0.000628,-0.000797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.245,-0.175,-9.695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877082434605135,2908,1580877082433484077,,0.0152535657594,0.00117679847518,0.887823950052,0.459928883189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000667,-0.001263,0.003223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.248,-0.177,-9.651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877082458920363,2909,1580877082458478927,,0.01526163464,0.00119176119529,0.887807874299,0.459959607515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000938,-0.000888,-0.003871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22,-0.174,-9.676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877082484900125,2910,1580877082484464883,,0.0152696624473,0.00120725636564,0.887807853364,0.459959341079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000124,-0.001323,-0.003234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.232,-0.164,-9.682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877082509137320,2911,1580877082508589982,,0.0152501023575,0.00120820525982,0.887828068936,0.459920965631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000178,0.00082,-0.002557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.246,-0.158,-9.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877082534473237,2912,1580877082533627986,,0.015246390297,0.00121970211764,0.887820099151,0.45993644284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.1e-05,0.000752,-0.003203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.269,-0.146,-9.689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877082559221064,2913,1580877082558722019,,0.01525415836,0.00121542055144,0.887812003552,0.459951823297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000389,-0.001364,0.00219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.264,-0.172,-9.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877082584159026,2914,1580877082583657979,,0.0152504039991,0.00122744980955,0.887820088474,0.459936309773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000298,-0.000764,-0.000728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.247,-0.155,-9.706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877082609988950,2915,1580877082609569072,,0.0152581508456,0.00122343447785,0.887820020448,0.459936194849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6e-05,-0.00011,-0.003838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.233,-0.134,-9.674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877082634291605,2916,1580877082633827924,,0.0152501129005,0.00120807217753,0.887824055335,0.459928713375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000561,0.000106,0.003789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.242,-0.153,-9.668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877082659555509,2917,1580877082659054040,,0.0152578597829,0.00120405691453,0.887823987171,0.459928598552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000167,0.001041,0.001262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.284,-0.144,-9.727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877082685287773,2918,1580877082684937953,,0.0152541477528,0.00121555366903,0.887816017355,0.459944075658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000889,0.000145,-0.005055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.238,-0.163,-9.689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877082709563966,2919,1580877082709029912,,0.0152618839909,0.00121167145534,0.887819962963,0.459936213093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001062,-9.5e-05,0.003573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.277,-0.161,-9.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877082734403707,2920,1580877082733921051,,0.0152541795707,0.00121515431596,0.887803975743,0.459967318469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000636,-0.000375,0.001057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.267,-0.161,-9.698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877082759954008,2921,1580877082759150028,,0.0152659721526,0.00121848660316,0.887791854802,0.459990312867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000451,0.001178,0.004428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.264,-0.168,-9.686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877082784600216,2922,1580877082784105062,,0.0152659827853,0.00121835338237,0.887787840596,0.459998060295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,-0.000507,-0.002584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.255,-0.17,-9.666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877082809644179,2923,1580877082809154033,,0.0152699970251,0.00122610079277,0.88778782993,0.459997927056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000227,-0.000535,0.000596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.245,-0.134,-9.675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877082834704326,2924,1580877082834115982,,0.015262250461,0.00123011666597,0.88778789798,0.459998042088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000868,0.001122,0.001047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.26,-0.164,-9.694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877082859675835,2925,1580877082859111070,,0.0152700184222,0.00122583428085,0.887779801316,0.460013421807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000717,0.000233,0.003222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.268,-0.144,-9.679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877082885638651,2926,1580877082885193109,,0.0152777542521,0.00122195159595,0.88778374754,0.460005559382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001237,9e-06,0.001917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.281,-0.173,-9.668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877082910694645,2927,1580877082910149097,,0.0152737293492,0.00121433750967,0.887787772443,0.459997945296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1e-05,0.00065,0.002295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.258,-0.163,-9.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877082936031487,2928,1580877082935410976,,0.0152854901497,0.00121806904607,0.887787693627,0.459997696889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3e-05,-0.000941,0.000888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.268,-0.162,-9.663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877082960683388,2929,1580877082960237026,,0.0152814653493,0.00121045499286,0.887791718427,0.459990082836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000422,-0.000712,-0.002473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.239,-0.151,-9.685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877082985679997,2930,1580877082985223054,,0.0152814759119,0.00121032163687,0.887787704223,0.459997830262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000261,0.000576,0.00224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.243,-0.142,-9.671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877083010805532,2931,1580877083010274887,,0.0152814864734,0.00121018828079,0.887783689951,0.460005577654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000963,-0.000235,0.0028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.248,-0.157,-9.684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877083035971792,2932,1580877083035440921,,0.0152737399457,0.00121420422119,0.88778375817,0.460005692688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001434,0.000206,-0.000637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.276,-0.156,-9.678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877083060736826,2933,1580877083060273885,,0.0152699649206,0.00122650055993,0.887799872343,0.459974684668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000481,0.000609,-0.00236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25,-0.158,-9.665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877083085936767,2934,1580877083085386991,,0.0152662430935,0.00123813052326,0.887795915554,0.45998241399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000102,0.001473,-0.002901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.246,-0.152,-9.699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877083111105540,2935,1580877083110529899,,0.0152699863247,0.00122623404858,0.887791844135,0.459990179629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001356,-0.001334,0.002282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.245,-0.149,-9.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877083135940115,2936,1580877083135425090,,0.015277743588,0.00122208491946,0.887787761812,0.45999781199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000276,-0.000241,0.003254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.249,-0.153,-9.671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877083161059912,2937,1580877083160572052,,0.0152622611953,0.00122998347767,0.887783883706,0.460005789481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000777,-0.000133,-0.001358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.232,-0.144,-9.705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877083185955494,2938,1580877083185442924,,0.0152622611953,0.00122998347767,0.887783883706,0.460005789481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00066,0.000302,-0.00015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.288,-0.166,-9.689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877083212293836,2939,1580877083211766004,,0.0152858152524,0.00123704616392,0.887771682863,0.460028534631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001138,-0.001372,0.002013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.256,-0.152,-9.685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877083236000212,2940,1580877083235507965,,0.015293529386,0.00123343040302,0.887783657964,0.460005177428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000427,-0.00049,0.001602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25,-0.168,-9.695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877083261275387,2941,1580877083260606050,,0.0152938223993,0.00125280763035,0.88777969001,0.460012773165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000579,-0.001012,0.000926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.272,-0.147,-9.703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877083286540231,2942,1580877083285922050,,0.0152857936595,0.00123731295154,0.887779711741,0.460013040022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001206,-0.000898,-0.002783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.26,-0.142,-9.679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877083311110803,2943,1580877083310584068,,0.015285468888,0.00121833582802,0.887795721966,0.459982202001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000109,0.000831,0.002722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.255,-0.159,-9.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877083336208044,2944,1580877083335752010,,0.0152854476217,0.00121860260959,0.887803750035,0.459966706972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000107,-0.000595,-0.001882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.238,-0.15,-9.695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877083361189009,2945,1580877083360663890,,0.0152931837226,0.00121472046476,0.88780769571,0.459958844272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000372,-2e-05,-0.002568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.258,-0.172,-9.683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877083386159898,2946,1580877083385653972,,0.0152931837226,0.00121472046476,0.88780769571,0.459958844272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000818,-0.000719,-0.004853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.278,-0.144,-9.688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
